transactionID,amount,timestamp,transactionType
T_8LZGM8DT,162.91,2025-01-05T14:00:00,TRANSFER
T_FDVAE1IS,1340.92,2025-01-05T14:06:00,DEBIT
T_9NGQ6TLV,1453.34,2025-01-05T14:11:00,CREDIT
T_5KB3PKBQ,1365.69,2025-01-05T14:15:00,DEBIT
T_760RS6C4,1279.93,2025-01-05T14:23:00,CREDIT
T_DGS9GT0R,1463.8,2025-01-05T14:29:00,DEBIT
T_5I3IEST9,819.81,2025-01-05T14:32:00,TRANSFER
T_8A2VZPY9,909.88,2025-01-05T14:35:00,DEBIT
T_6S34A1NF,1319.53,2025-01-05T14:41:00,TRANSFER
T_LF9YXAM9,1874.43,2025-01-05T14:47:00,DEBIT
T_CX7CULOQ,1190.37,2025-01-05T14:50:00,CREDIT
T_YIWT258E,1837.58,2025-01-05T14:57:00,TRANSFER
T_I4PZZJ8X,599.78,2025-01-05T15:04:00,DEBIT
T_SWXKQTQ3,1826.27,2025-01-05T15:08:00,TRANSFER
T_ITQRT8G7,906.75,2025-01-05T15:13:00,TRANSFER
T_W9RTNFW6,1014.08,2025-01-05T15:16:00,TRANSFER
T_H9BXLSOG,1252.27,2025-01-05T15:21:00,DEBIT
T_5X51O0LQ,81.44,2025-01-05T15:25:00,TRANSFER
T_G04JGSQO,285.01,2025-01-05T15:34:00,DEBIT
T_WETUJO55,393.16,2025-01-05T15:39:00,TRANSFER
T_JY6G107G,1890.32,2025-01-05T15:43:00,TRANSFER
T_8HZMVYD4,1879.46,2025-01-05T15:45:00,CREDIT
T_N8RJN4LV,1513.2,2025-01-05T15:52:00,DEBIT
T_LW563C36,1200.01,2025-01-05T15:56:00,TRANSFER
T_ZUJB4HLL,910.09,2025-01-05T16:02:00,DEBIT
T_0N53R4SI,855.37,2025-01-05T16:07:00,TRANSFER
T_8F52K1D1,358.76,2025-01-05T16:13:00,CREDIT
T_VRC0ERJE,1690.18,2025-01-05T16:19:00,CREDIT
T_O67U61O8,1728.75,2025-01-05T16:24:00,CREDIT
T_QPKGRMM0,1340.28,2025-01-05T16:29:00,CREDIT
T_PN524KSK,1230.69,2025-01-05T16:30:00,TRANSFER
T_9A7ABFLX,1174.73,2025-01-05T16:36:00,TRANSFER
T_55325CAM,72.41,2025-01-05T16:41:00,CREDIT
T_0YKKSWNW,1434.89,2025-01-05T16:46:00,DEBIT
T_HQWP8XFA,735.76,2025-01-05T16:54:00,CREDIT
T_NH8S2GT3,1475.41,2025-01-05T16:56:00,TRANSFER
T_F4AKDNAD,493.27,2025-01-05T17:02:00,DEBIT
T_TMT1OZXG,365.43,2025-01-05T17:07:00,DEBIT
T_0NWRN57L,1239.13,2025-01-05T17:14:00,CREDIT
T_6T0OTGPE,940.2,2025-01-05T17:15:00,DEBIT
T_PZHUUG4B,367.67,2025-01-05T17:21:00,CREDIT
T_HOGDPL4C,609.88,2025-01-05T17:29:00,CREDIT
T_FXZIU6HU,619.58,2025-01-05T17:33:00,TRANSFER
T_Q0RFOIAL,1731.54,2025-01-05T17:39:00,DEBIT
T_E6V4UAUP,328.37,2025-01-05T17:42:00,TRANSFER
T_QSRER6LU,1118.83,2025-01-05T17:49:00,TRANSFER
T_31D2O25T,350.67,2025-01-05T17:50:00,DEBIT
T_V75SSUMH,1481.26,2025-01-05T17:57:00,CREDIT
T_IT72723B,39.59,2025-01-05T18:02:00,TRANSFER
T_CU2LQM58,1744.65,2025-01-05T18:09:00,TRANSFER
T_XG770XDH,557.98,2025-01-05T18:14:00,TRANSFER
T_HAOQHVD8,294.64,2025-01-05T18:15:00,CREDIT
T_EF578O1F,234.76,2025-01-05T18:20:00,TRANSFER
T_D6BWBEM0,1060.66,2025-01-05T18:28:00,TRANSFER
T_0HKGNHAG,1303.0,2025-01-05T18:32:00,CREDIT
T_2GDAUOS7,1720.39,2025-01-05T18:39:00,CREDIT
T_VNA3G49M,764.09,2025-01-05T18:40:00,CREDIT
T_2HYVEZRA,198.85,2025-01-05T18:48:00,TRANSFER
T_PMLNL7HA,1883.32,2025-01-05T18:51:00,TRANSFER
T_BEWRUKFW,889.01,2025-01-05T18:55:00,DEBIT
T_AIEKX6MJ,1728.79,2025-01-05T19:00:00,TRANSFER
T_KIEW6OR6,1281.48,2025-01-05T19:07:00,DEBIT
T_WNV2MK48,506.31,2025-01-05T19:10:00,TRANSFER
T_QABCE2EH,1613.16,2025-01-05T19:18:00,CREDIT
T_O1DFSTS3,1342.04,2025-01-05T19:23:00,TRANSFER
T_5DMCDSOD,112.5,2025-01-05T19:26:00,DEBIT
T_5NTJK2GZ,54.46,2025-01-05T19:34:00,DEBIT
T_4YQZVRHU,670.86,2025-01-05T19:36:00,CREDIT
T_37746PFM,132.83,2025-01-05T19:41:00,TRANSFER
T_ACJOD8WA,140.28,2025-01-05T19:45:00,TRANSFER
T_XEJAXVT7,140.55,2025-01-05T19:54:00,CREDIT
T_ZULYZLGJ,1219.65,2025-01-05T19:55:00,CREDIT
T_VR62TRIC,929.18,2025-01-05T20:03:00,CREDIT
T_NUKONDHK,102.96,2025-01-05T20:08:00,CREDIT
T_31PHYSVK,1139.08,2025-01-05T20:10:00,CREDIT
T_C3J548FH,106.71,2025-01-05T20:18:00,CREDIT
T_DBFXA2WD,1862.12,2025-01-05T20:24:00,TRANSFER
T_ZWSS9V66,171.58,2025-01-05T20:28:00,TRANSFER
T_SVKXB3CT,801.01,2025-01-05T20:32:00,DEBIT
T_1Q5MS7UP,1016.16,2025-01-05T20:38:00,TRANSFER
T_3JBRRD44,763.6,2025-01-05T20:40:00,DEBIT
T_1Y7SR3JF,1342.47,2025-01-05T20:49:00,CREDIT
T_1U97RWJV,462.53,2025-01-05T20:50:00,DEBIT
T_2PMB6XGK,1788.06,2025-01-05T20:59:00,CREDIT
T_ND7U4XXG,1281.8,2025-01-05T21:04:00,DEBIT
T_4NTZ7PJS,307.62,2025-01-05T21:08:00,TRANSFER
T_DF9M13OT,254.49,2025-01-05T21:14:00,CREDIT
T_JOZIBP9O,306.92,2025-01-05T21:19:00,DEBIT
T_PWCKH3V1,1450.92,2025-01-05T21:22:00,CREDIT
T_395ZDHZ6,686.75,2025-01-05T21:26:00,TRANSFER
T_UDL3AF6K,607.67,2025-01-05T21:31:00,DEBIT
T_PX5ZJ2O4,942.74,2025-01-05T21:38:00,CREDIT
T_EJT1WT80,1733.27,2025-01-05T21:43:00,CREDIT
T_CJS924W7,1255.05,2025-01-05T21:47:00,CREDIT
T_T2I9OWP7,765.42,2025-01-05T21:52:00,CREDIT
T_LV92BEEV,365.26,2025-01-05T21:58:00,DEBIT
T_NZMCCYC3,1077.95,2025-01-05T22:04:00,DEBIT
T_I9XDULVN,20.32,2025-01-05T22:05:00,CREDIT
T_KETUGKNN,1731.04,2025-01-05T22:14:00,CREDIT
T_OLPF37L5,982.61,2025-01-05T22:18:00,DEBIT
T_U2LLH22B,266.06,2025-01-05T22:22:00,DEBIT
T_NEW1MKDW,1209.28,2025-01-05T22:27:00,TRANSFER
T_ZYFGGK82,859.22,2025-01-05T22:33:00,CREDIT
T_O1WODGZD,748.16,2025-01-05T22:39:00,DEBIT
T_X9A6TDV9,964.99,2025-01-05T22:43:00,CREDIT
T_CU5M767J,274.15,2025-01-05T22:48:00,DEBIT
T_3C07BTI1,960.05,2025-01-05T22:51:00,DEBIT
T_05TQM3G9,1896.24,2025-01-05T22:56:00,DEBIT
T_U1S5N18B,1353.26,2025-01-05T23:03:00,DEBIT
T_KQ054CFG,1869.64,2025-01-05T23:08:00,DEBIT
T_10R709Q6,799.3,2025-01-05T23:11:00,TRANSFER
T_X0RB5TNG,150.19,2025-01-05T23:18:00,DEBIT
T_T2C283JZ,392.75,2025-01-05T23:23:00,CREDIT
T_ZSFWI45A,1716.39,2025-01-05T23:25:00,CREDIT
T_ORK64MGJ,1834.0,2025-01-05T23:32:00,DEBIT
T_3HTNCVHZ,1107.18,2025-01-05T23:35:00,CREDIT
T_60LXET8S,514.64,2025-01-05T23:44:00,CREDIT
T_UPVSF5YC,1986.45,2025-01-05T23:47:00,DEBIT
T_4D4YJI35,1973.06,2025-01-05T23:54:00,CREDIT
T_GEHUIQSI,1585.74,2025-01-05T23:56:00,TRANSFER
T_RO37U9SS,103.51,2025-01-06T00:04:00,CREDIT
T_FBEGGACS,925.31,2025-01-06T00:08:00,TRANSFER
T_SWYU2RNA,171.8,2025-01-06T00:12:00,TRANSFER
T_DC06KLI7,1181.32,2025-01-06T00:15:00,DEBIT
T_14XHL5V3,1581.26,2025-01-06T00:20:00,TRANSFER
T_9Q16A3KL,1485.68,2025-01-06T00:28:00,DEBIT
T_AYP9YPDA,1296.37,2025-01-06T00:32:00,DEBIT
T_D49IK3TD,1230.17,2025-01-06T00:39:00,DEBIT
T_BWNUHPHT,758.95,2025-01-06T00:44:00,CREDIT
T_NQAIPT6U,947.59,2025-01-06T00:48:00,CREDIT
T_NVGQCQNY,477.31,2025-01-06T00:50:00,TRANSFER
T_Z9Q8SU5N,608.94,2025-01-06T00:55:00,CREDIT
T_76NFCQML,1914.89,2025-01-06T01:03:00,DEBIT
T_D0RNGCT2,1291.74,2025-01-06T01:06:00,DEBIT
T_V7PGF7MV,901.31,2025-01-06T01:12:00,CREDIT
T_6DTYN4BP,1014.07,2025-01-06T01:15:00,CREDIT
T_5RAU7BWH,1409.73,2025-01-06T01:22:00,DEBIT
T_G3K59S7V,1775.41,2025-01-06T01:27:00,TRANSFER
T_S83GYZIE,842.27,2025-01-06T01:33:00,CREDIT
T_1AC27X1C,236.76,2025-01-06T01:37:00,TRANSFER
T_Q39XLP0B,728.64,2025-01-06T01:43:00,TRANSFER
T_HBCPLA8J,1402.82,2025-01-06T01:45:00,CREDIT
T_ULK3FUQV,1148.3,2025-01-06T01:53:00,DEBIT
T_KQE4DWZ7,1954.92,2025-01-06T01:56:00,DEBIT
T_H11BLF1X,809.55,2025-01-06T02:01:00,TRANSFER
T_H52MJ13M,1837.2,2025-01-06T02:08:00,CREDIT
T_JTBPGT99,1782.54,2025-01-06T02:14:00,CREDIT
T_8LI72W4O,280.11,2025-01-06T02:15:00,DEBIT
T_37ZOQMC8,323.11,2025-01-06T02:24:00,TRANSFER
T_VTL1DRZ0,1333.83,2025-01-06T02:29:00,TRANSFER
T_89QSNVYF,1611.86,2025-01-06T02:33:00,CREDIT
T_ZGAZNI37,1398.77,2025-01-06T02:35:00,CREDIT
T_CEPL2U5C,320.03,2025-01-06T02:43:00,CREDIT
T_LM576M2Y,1178.46,2025-01-06T02:48:00,CREDIT
T_BK8R1Z4Q,1103.74,2025-01-06T02:52:00,CREDIT
T_NBI1CAO8,1245.97,2025-01-06T02:57:00,CREDIT
T_6EJEBHBW,1944.75,2025-01-06T03:02:00,TRANSFER
T_W689MW68,721.55,2025-01-06T03:06:00,DEBIT
T_FNCC8UUX,798.58,2025-01-06T03:13:00,CREDIT
T_NPJ269SY,254.99,2025-01-06T03:16:00,CREDIT
T_KU8NIARN,1696.89,2025-01-06T03:21:00,DEBIT
T_FMAR9LEO,575.31,2025-01-06T03:28:00,CREDIT
T_CG8ZF2L4,144.14,2025-01-06T03:30:00,CREDIT
T_64BIW8UO,510.29,2025-01-06T03:35:00,TRANSFER
T_DOHE7KY8,1847.44,2025-01-06T03:43:00,DEBIT
T_U9Q44DVV,849.88,2025-01-06T03:46:00,DEBIT
T_IY525FNS,160.09,2025-01-06T03:53:00,DEBIT
T_VAQDMFZT,365.96,2025-01-06T03:58:00,CREDIT
T_20GM62S6,1446.96,2025-01-06T04:02:00,CREDIT
T_1SHNTCVL,1500.5,2025-01-06T04:08:00,TRANSFER
T_NSZ117R1,1400.23,2025-01-06T04:11:00,TRANSFER
T_7SU62J8L,111.57,2025-01-06T04:15:00,CREDIT
T_1FBTWTW4,461.13,2025-01-06T04:21:00,TRANSFER
T_K9X0740C,1948.01,2025-01-06T04:27:00,CREDIT
T_ZY00EW9J,1430.22,2025-01-06T04:31:00,TRANSFER
T_PM7ZDNG6,1519.81,2025-01-06T04:39:00,TRANSFER
T_BJHY3M2I,1657.21,2025-01-06T04:43:00,DEBIT
T_VVI1YX9D,1366.86,2025-01-06T04:45:00,DEBIT
T_V4F0TE2J,1685.08,2025-01-06T04:54:00,DEBIT
T_OFC57PAC,814.7,2025-01-06T04:57:00,DEBIT
T_Q16NZ7DS,790.46,2025-01-06T05:02:00,TRANSFER
T_22KB8OHL,1541.57,2025-01-06T05:06:00,CREDIT
T_KVGG4NP4,181.48,2025-01-06T05:11:00,DEBIT
T_X707TLYD,1031.8,2025-01-06T05:19:00,CREDIT
T_08VYDWOX,1450.09,2025-01-06T05:20:00,CREDIT
T_NHU25Z8K,924.56,2025-01-06T05:26:00,DEBIT
T_TIJH33IC,1669.74,2025-01-06T05:34:00,DEBIT
T_9J52OYYR,1593.15,2025-01-06T05:38:00,CREDIT
T_2J16W8MI,744.58,2025-01-06T05:43:00,DEBIT
T_01N3P6EG,574.67,2025-01-06T05:45:00,CREDIT
T_U777LDM1,1193.91,2025-01-06T05:52:00,DEBIT
T_KQE7A5JI,1554.95,2025-01-06T05:59:00,TRANSFER
T_E3BYJTH2,319.04,2025-01-06T06:03:00,TRANSFER
T_5H3QOXQD,1815.38,2025-01-06T06:05:00,TRANSFER
T_0RTMG7C0,896.04,2025-01-06T06:14:00,DEBIT
T_N8K6P62J,1689.06,2025-01-06T06:18:00,TRANSFER
T_XFX3AT25,1641.61,2025-01-06T06:21:00,DEBIT
T_UOLGQE6X,98.05,2025-01-06T06:27:00,TRANSFER
T_TA7LS9B7,970.27,2025-01-06T06:31:00,CREDIT
T_GQ4HPVIU,1584.56,2025-01-06T06:36:00,DEBIT
T_YRFBENMZ,1038.6,2025-01-06T06:43:00,TRANSFER
T_VG042MZ8,707.74,2025-01-06T06:46:00,TRANSFER
T_X1PZGSVA,730.36,2025-01-06T06:53:00,CREDIT
T_2HMEPDMB,797.21,2025-01-06T06:55:00,CREDIT
T_GV2ESF4N,201.85,2025-01-06T07:03:00,TRANSFER
T_M43T6UU8,1413.64,2025-01-06T07:08:00,CREDIT
T_PZJ42RL1,266.39,2025-01-06T07:11:00,TRANSFER
T_87SW1K9M,1980.83,2025-01-06T07:19:00,TRANSFER
T_9WG0MCG5,1985.84,2025-01-06T07:22:00,TRANSFER
T_6I62R2CX,1065.49,2025-01-06T07:27:00,DEBIT
T_J3AYIUKE,1125.56,2025-01-06T07:31:00,TRANSFER
T_HNOC2XI3,949.69,2025-01-06T07:37:00,DEBIT
T_JRNJCGWC,177.52,2025-01-06T07:42:00,TRANSFER
T_7MPA7DZV,426.98,2025-01-06T07:47:00,DEBIT
T_2C23AG9X,146.89,2025-01-06T07:53:00,TRANSFER
T_DL7U1P8O,1066.3,2025-01-06T07:58:00,DEBIT
T_RCP6I29G,878.51,2025-01-06T08:03:00,CREDIT
T_8Z8TRTM4,1872.26,2025-01-06T08:09:00,CREDIT
T_ED1LG8Y2,1275.68,2025-01-06T08:11:00,TRANSFER
T_FVMAM3JK,1281.97,2025-01-06T08:17:00,DEBIT
T_APUOLXPO,1146.93,2025-01-06T08:24:00,DEBIT
T_7PH6P9JL,50.99,2025-01-06T08:26:00,DEBIT
T_QB09UW8P,224.27,2025-01-06T08:34:00,CREDIT
T_ZIHZVZGM,327.22,2025-01-06T08:36:00,DEBIT
T_PICLKS44,1528.08,2025-01-06T08:44:00,DEBIT
T_OPKLJ670,618.25,2025-01-06T08:47:00,TRANSFER
T_WO7V1IZ4,555.2,2025-01-06T08:53:00,DEBIT
T_JOA14ZGI,1188.68,2025-01-06T08:59:00,DEBIT
T_R79YT1S4,542.87,2025-01-06T09:01:00,TRANSFER
T_1QCG41RK,1703.99,2025-01-06T09:07:00,TRANSFER
T_2NRV4EIB,559.88,2025-01-06T09:13:00,DEBIT
T_FVU3F0ME,234.02,2025-01-06T09:18:00,DEBIT
T_MZOLMYQA,1880.14,2025-01-06T09:20:00,CREDIT
T_JMKJLNDI,1086.37,2025-01-06T09:27:00,TRANSFER
T_6GO70BIL,589.05,2025-01-06T09:32:00,DEBIT
T_AIQUSY2O,1644.0,2025-01-06T09:35:00,TRANSFER
T_9XZ6UK18,310.22,2025-01-06T09:40:00,CREDIT
T_6CJ9K4CI,1588.91,2025-01-06T09:47:00,TRANSFER
T_U7PMQM57,323.17,2025-01-06T09:51:00,TRANSFER
T_2AALUDHA,48.82,2025-01-06T09:56:00,DEBIT
T_CYYPQ7A4,288.28,2025-01-06T10:03:00,CREDIT
T_3I0GXHC6,1820.92,2025-01-06T10:09:00,CREDIT
T_RIHZ8EEK,140.86,2025-01-06T10:14:00,CREDIT
T_AQFF2K5C,1629.58,2025-01-06T10:18:00,DEBIT
T_Q1D7XYLJ,216.21,2025-01-06T10:24:00,TRANSFER
T_NXI5P2QF,1014.05,2025-01-06T10:25:00,TRANSFER
T_B82MOTZ6,1450.79,2025-01-06T10:31:00,TRANSFER
T_GU72DD9E,918.49,2025-01-06T10:39:00,TRANSFER
T_9T30B69C,1710.84,2025-01-06T10:43:00,DEBIT
T_WIFD8WZG,640.09,2025-01-06T10:45:00,DEBIT
T_680IUGA4,303.56,2025-01-06T10:50:00,DEBIT
T_L3VX4GH0,1386.25,2025-01-06T10:56:00,TRANSFER
T_P6ASSSUL,545.57,2025-01-06T11:00:00,TRANSFER
T_WNSMW5GY,996.19,2025-01-06T11:09:00,CREDIT
T_PXF50OJQ,998.53,2025-01-06T11:12:00,TRANSFER
T_UACOTFVA,740.93,2025-01-06T11:16:00,TRANSFER
T_C781HFL1,1403.76,2025-01-06T11:23:00,TRANSFER
T_Y3XGWK1G,865.77,2025-01-06T11:25:00,DEBIT
T_SXTDHDX1,85.69,2025-01-06T11:32:00,CREDIT
T_I4CXGF8G,157.16,2025-01-06T11:37:00,CREDIT
T_ENFPPRO6,212.44,2025-01-06T11:44:00,TRANSFER
T_UCLLE4A2,359.43,2025-01-06T11:49:00,DEBIT
T_R3S18WK5,1499.12,2025-01-06T11:50:00,CREDIT
T_HXEF73GG,39.13,2025-01-06T11:55:00,TRANSFER
T_JH9KRS51,1401.54,2025-01-06T12:00:00,TRANSFER
T_Q3OV9JYD,325.96,2025-01-06T12:06:00,TRANSFER
T_C5PAYGAA,1872.81,2025-01-06T12:11:00,CREDIT
T_O5AWLGIT,473.71,2025-01-06T12:15:00,DEBIT
T_74WXUWCO,1396.53,2025-01-06T12:21:00,DEBIT
T_II49H5VN,1580.26,2025-01-06T12:26:00,TRANSFER
T_6CMEWT33,807.97,2025-01-06T12:33:00,DEBIT
T_T8D9GX2H,455.09,2025-01-06T12:39:00,TRANSFER
T_40I6QV4T,654.11,2025-01-06T12:40:00,DEBIT
T_NXPWNUA6,1078.76,2025-01-06T12:45:00,CREDIT
T_1WQQOQSD,1940.02,2025-01-06T12:53:00,CREDIT
T_IYMR0AZ0,1404.48,2025-01-06T12:58:00,DEBIT
T_T1WM3EQL,1016.92,2025-01-06T13:04:00,TRANSFER
T_VYWAPKE5,49.84,2025-01-06T13:07:00,CREDIT
T_WP9K1UOA,12.68,2025-01-06T13:14:00,DEBIT
T_JMWUOCS2,1604.96,2025-01-06T13:17:00,TRANSFER
T_KQ7MOU3D,764.74,2025-01-06T13:24:00,CREDIT
T_L2FX35LG,1672.21,2025-01-06T13:25:00,TRANSFER
T_BOT6ATJ4,720.35,2025-01-06T13:30:00,TRANSFER
T_TT52LK3T,1239.61,2025-01-06T13:38:00,DEBIT
T_9TO5A7QN,30.39,2025-01-06T13:40:00,TRANSFER
T_Z1OV5VXA,1936.64,2025-01-06T13:47:00,DEBIT
T_JU39X6KQ,108.31,2025-01-06T13:53:00,CREDIT
T_EQOXBE1P,1777.67,2025-01-06T13:55:00,TRANSFER
T_EVBRX8U7,5727.75,2025-01-06T14:07:00,TRANSFER
T_7N2ELMV5,4705.39,2025-01-06T14:13:00,TRANSFER
T_7GVLHWXP,4544.1,2025-01-06T14:18:00,TRANSFER
T_6KK2NIPG,5772.15,2025-01-06T14:21:00,TRANSFER
T_8K0HF36C,5611.53,2025-01-06T14:28:00,TRANSFER
T_GD572I2F,5954.87,2025-01-06T14:33:00,TRANSFER
T_1TTIMLYT,4756.45,2025-01-06T14:39:00,TRANSFER
T_G4F4DESR,5422.42,2025-01-06T14:43:00,TRANSFER
T_WNVJQJIN,4822.24,2025-01-06T14:46:00,TRANSFER
T_504K34EU,5553.49,2025-01-06T14:54:00,TRANSFER
T_J4VBISBH,5294.78,2025-01-06T14:58:00,TRANSFER
T_2YIX79PB,5211.65,2025-01-06T15:04:00,TRANSFER
T_RRA3PLCG,3667.76,2025-01-06T15:07:00,TRANSFER
T_3HLI32BS,4295.22,2025-01-06T15:12:00,TRANSFER
T_RK5R0PNF,4213.61,2025-01-06T15:19:00,TRANSFER
T_I3EVJN2J,4359.05,2025-01-06T15:20:00,TRANSFER
T_U2YETTRU,3796.94,2025-01-06T15:26:00,TRANSFER
T_VXKKXO0S,3775.05,2025-01-06T15:34:00,TRANSFER
T_4WQNG6N1,3735.42,2025-01-06T15:39:00,TRANSFER
T_S804BFPV,4096.69,2025-01-06T15:44:00,TRANSFER
T_XWCETGV4,4348.07,2025-01-06T15:48:00,TRANSFER
T_LUK87322,3309.17,2025-01-06T15:53:00,TRANSFER
